1,1,120.43,330.31,137.18,65.52999999999997,1,1,1.0
1,2,207.81,247.3,98.73000000000002,48.06,1,1,1.0
1,3,732.95,265.65,69.94999999999993,39.32000000000005,1,1,1.0
1,4,554.7,242.93,38.44999999999993,41.94,1,1,1.0
1,5,0.0,251.67,19.07,36.70000000000002,1,1,1.0
2,1,98.58,332.93,137.19,65.54000000000002,1,1,1.0
2,2,207.81,247.3,97.41000000000003,48.06,1,1,1.0
2,3,722.47,266.52,69.93999999999994,39.31999999999999,1,1,1.0
2,4,548.58,243.81,38.44999999999993,41.94,1,1,1.0
2,5,0.0,251.67,21.68,36.70000000000002,1,1,1.0
3,1,77.61,335.55,137.19,65.53999999999996,1,1,1.0
3,2,207.81,247.3,96.08999999999997,48.06,1,1,1.0
3,3,711.11,270.02,69.94999999999993,39.31999999999999,1,1,1.0
3,4,541.59,242.06,38.44999999999993,41.94,1,1,1.0
3,5,0.0,251.67,24.3,36.70000000000002,1,1,1.0
4,1,46.2,340.8,148.5,67.30000000000001,1,1,1.0
4,2,207.81,247.3,96.08999999999997,48.06,1,1,1.0
4,3,693.63,268.3,76.97000000000003,44.52999999999997,1,1,1.0
4,4,541.59,242.06,34.00999999999999,41.94,1,1,1.0
4,5,3.5,251.67,20.8,36.70000000000002,1,1,1.0
5,1,21.73,342.54,147.67000000000002,70.75999999999999,1,1,1.0
5,2,207.81,247.3,96.08999999999997,48.06,1,1,1.0
5,3,677.9,271.79,77.80000000000007,44.539999999999964,1,1,1.0
5,4,541.59,242.06,30.50999999999999,41.94,1,1,1.0
5,5,7.0,256.04,20.8,36.69999999999999,1,1,1.0
6,1,0.0,346.91,145.81,70.75999999999999,1,1,1.0
6,2,207.81,247.3,96.08999999999997,48.06,1,1,1.0
6,3,663.92,274.42,77.80000000000007,44.52999999999997,1,1,1.0
6,4,541.59,242.06,27.00999999999999,41.94,1,1,1.0
6,5,7.87,257.79,25.2,36.69999999999999,1,1,1.0
7,1,0.0,348.7,131.0,72.5,1,1,1.0
7,2,207.81,247.3,96.08999999999997,48.06,1,1,1.0
7,3,649.07,275.29,77.78999999999996,44.52999999999997,1,1,1.0
7,4,524.1,242.06,34.89999999999998,41.94,1,1,1.0
7,5,9.62,257.79,25.200000000000003,36.69999999999999,1,1,1.0
8,1,0.0,354.82,105.66,72.5,1,1,1.0
8,2,207.81,247.3,96.08999999999997,48.06,1,1,1.0
8,3,639.46,279.66,77.78999999999996,44.52999999999997,1,1,1.0
8,4,519.29,244.24,34.90000000000009,41.94,1,1,1.0
8,5,12.24,257.79,25.199999999999996,36.69999999999999,1,1,1.0
